Time|s,control_Room.Energy_Excess
0,2.5368539e+08
10,2.5399e+08
33.228497,2.5468405e+08
100,2.5648238e+08
180,2.5835848e+08
300,2.6027251e+08
358.64984,2.606299e+08
360,2.6063269e+08, 2.6066486e+08
418.08374,2.5398557e+08
485.4471,2.3490632e+08
540,2.1750083e+08
600,2.0620458e+08
720,2.2320422e+08
900,2.220209e+08
971.92377,2.1771722e+08
1000,2.1640472e+08
1080,2.1283725e+08
1260,2.0436376e+08
1440,1.9568187e+08
1620,1.868929e+08
1800,1.7798266e+08
1948.3269,1.705589e+08
1948.3289,1.705588e+08
1948.3479,1.7055773e+08, 1.705576e+08, 1.705576e+08
1948.3645,1.7055701e+08
1980,1.689643e+08
2160,1.5987854e+08
2322.0935,1.5166549e+08
2340,1.5075342e+08
2520,1.4166219e+08
2700,1.3254564e+08
2880,1.2351681e+08
3060,1.1444167e+08
3111.217,1.1185072e+08
3240,103060824
3420,9.039755e+07
3600,7.734695e+07
3632.1443,7.408252e+07
3780,67844856
3960,6.832746e+07
4140,6.841385e+07
4320,6.84865e+07
4500,6.85578e+07
4680,68629784
4860,6.870188e+07
5040,6.877325e+07
5220,6.884323e+07
5400,6.89121e+07
5580,6.897904e+07
5760,6.904404e+07
5940,6.910724e+07
6120,6.916775e+07
6300,6.9226e+07
6480,6.928192e+07
6660,6.933543e+07
6840,69386584
7020,6.94355e+07
7049.4,6.944328e+07
7200,6.948192e+07
7380,69517336
7560,6.955025e+07
7740,6.957996e+07
7920,6.960951e+07
8100,69636424
8280,69663064
8460,6.968747e+07
8640,6.971152e+07
8820,69734584
9000,6.975665e+07
9180,6.977787e+07
9360,6.979824e+07
9540,6.981768e+07
9720,6.98362e+07
9900,69853816
10080,69870536
10260,69886536
10440,6.990186e+07
10620,6.991641e+07
10800,69930184
10980,6.993687e+07
11160,6.994282e+07
11340,6.994781e+07
11520,6.995276e+07
11700,6.995629e+07
11880,6.995967e+07
12060,6.996305e+07
12240,6.996643e+07
12420,6.996879e+07
12600,6.997092e+07
12780,6.997304e+07
12960,6.997517e+07
13140,6.997615e+07
13320,6.997667e+07
13500,6.99772e+07
13680,6.997772e+07
13860,6.997824e+07
14040,6.997877e+07
14220,6.997929e+07
14400,6.997981e+07
14580,6.994327e+07
14760,6.990649e+07
14940,6.986938e+07
15120,6.983226e+07
15300,6.979465e+07
15480,69756984
15660,6.971933e+07
15840,6.968167e+07
16020,6.964344e+07
16200,6.960507e+07
16380,6.95667e+07
16560,6.952834e+07
16740,6.948997e+07
16920,6.94516e+07
17100,6.941323e+07
17140.814,6.940453e+07
17141.02,6.940449e+07
17141.033,6.940449e+07
17141.215,6.94044e+07, 69404424, 69404424
17280,69374904
17460,6.933647e+07
17470.59,6.933421e+07
17640,6.929799e+07
17820,6.925942e+07
18000,6.922078e+07
18180,69112344
18360,69003816
18540,68895176
18720,68786536
18900,68677736
19080,6.856892e+07
19260,6.84601e+07
19440,6.835128e+07
19620,6.824227e+07
19800,6.813322e+07
19980,6.802416e+07
20160,6.79151e+07
20340,6.780605e+07
20520,6.769699e+07
20700,6.758794e+07
20880,6.747889e+07
21060,6.736978e+07
21240,6.726063e+07
21420,67151496
21600,6.704235e+07
21780,66652276
21960,6.626217e+07
22140,65872024
22320,65481876
22500,65091676
22680,64701468
22860,64311264
23040,63921056
23220,63530784
23400,63140496
23580,62750212
23760,62359924
23940,61969636
24120,61579348
24300,61189064
24480,60798776
24660,6.040847e+07
24840,60018156
25020,5.962784e+07
25200,59237524
25380,58907744
25560,58577956
25740,58248156
25920,57918356
26100,5.758854e+07
26280,57258716
26460,56928896
26640,56599076
26820,5.626923e+07
27000,55939384
27180,55609536
27360,5.527969e+07
27540,54949836
27720,54619988
27900,5.429014e+07
28080,53960292
28260,5.363044e+07
28440,5.330058e+07
28620,52970724
28800,52640864
28980,5.452035e+07
29160,56399836
29340,58279316
29520,60158796
29700,62038268
29880,6.391774e+07
30060,65797216
30240,6.767669e+07
30420,6.955615e+07
30600,7.143562e+07
30780,7.331508e+07
30960,7.519454e+07
31140,7.707401e+07
31320,7.895347e+07
31500,80832936
31680,8.27124e+07
31860,84591864
32040,8.647132e+07
32220,8.835078e+07
32400,9.023024e+07
32580,9.026041e+07
32760,9.029058e+07
32940,90320744
33120,90350904
33300,9.038107e+07
33480,9.041123e+07
33660,9.04414e+07
33840,9.047156e+07
34020,9.050172e+07
34200,9.053188e+07
34380,9.056204e+07
34560,9.05922e+07
34740,9.062236e+07
34920,9.065252e+07
35100,9.068268e+07
35280,9.071284e+07
35460,9.0743e+07
35640,9.077316e+07
35820,9.080332e+07
36000,9.083347e+07
36180,9.121186e+07
36360,9.159024e+07
36540,91968616
36720,9.2347e+07
36900,9.272538e+07
37080,9.310376e+07
37260,93482136
37440,9.386052e+07
37620,9.42389e+07
37800,9.461728e+07
37980,94995656
38160,9.537403e+07
38340,9.575242e+07
38520,9.613079e+07
38700,96509176
38880,9.688755e+07
39060,9.726593e+07
39240,9.764431e+07
39420,9.802269e+07
39600,98401064
39780,9.84894e+07
39960,9.857773e+07
40140,98666056
40320,9.875438e+07
40500,9.884272e+07
40680,9.893105e+07
40860,9.901938e+07
41040,99107704
41220,9.919603e+07
41400,9.928437e+07
41580,99372696
41760,9.946102e+07
41940,9.954935e+07
42120,9.963768e+07
42300,9.972601e+07
42480,9.981434e+07
42660,9.990267e+07
42840,9.9991e+07
43020,1.0007933e+08
43200,100167656
43380,9.830396e+07
43560,96440264
43740,9.457656e+07
43920,9.271286e+07
44100,9.084917e+07
44280,88985464
44460,8.712177e+07
44640,8.525807e+07
44820,83394376
45000,8.153067e+07
45180,7.966698e+07
45360,7.780328e+07
45540,75939576
45720,7.407588e+07
45900,72212184
46080,7.034848e+07
46260,6.848478e+07
46440,6.662109e+07
46620,64757388
46800,62893692
46980,63537504
47160,64181316
47340,6.482513e+07
47520,65468936
47700,66112748
47880,6.675656e+07
48060,67400376
48240,68044184
48420,6.8688e+07
48600,6.933181e+07
48780,69975624
48960,7.061943e+07
49140,7.126325e+07
49320,7.190706e+07
49500,7.255087e+07
49680,7.319468e+07
49860,7.383849e+07
50040,7.44823e+07
50220,7.512611e+07
50400,7.576993e+07
50580,7.647739e+07
50760,77184856
50940,7.789232e+07
51120,7.859978e+07
51300,7.930724e+07
51480,8.00147e+07
51660,8.072217e+07
51840,8.142963e+07
52020,82137096
52200,8.284456e+07
52380,8.355202e+07
52560,8.425948e+07
52740,8.496694e+07
52920,8.567441e+07
53100,8.638187e+07
53280,87089336
53460,8.77968e+07
53640,8.850426e+07
53820,8.921172e+07
54000,8.991918e+07
54180,8.954004e+07
54360,8.916089e+07
54540,8.878174e+07
54720,8.840259e+07
54900,8.802345e+07
55080,8.76443e+07
55260,8.726515e+07
55440,8.688601e+07
55620,86506856
55800,8.612771e+07
55980,8.574856e+07
56160,85369416
56340,84990264
56520,8.461112e+07
56700,84231976
56880,83852824
57060,8.347368e+07
57240,8.309453e+07
57420,82715384
57600,8.233623e+07
57780,8.186995e+07
57960,8.140367e+07
58140,80937384
58320,8.04711e+07
58500,8.000482e+07
58680,79538536
58860,7.907226e+07
59040,7.860597e+07
59220,7.813969e+07
59400,7.76734e+07
59580,7.720712e+07
59760,7.674084e+07
59940,7.627455e+07
60120,7.580827e+07
60300,7.534198e+07
60480,74875704
60660,74409416
60840,7.394314e+07
61020,73476856
61200,7.301057e+07
61380,72446024
61560,7.188147e+07
61740,7.131693e+07
61920,70752376
62100,7.018783e+07
62280,6.962328e+07
62460,6.905873e+07
62640,68494184
62820,6.792963e+07
63000,6.736509e+07
63180,6.680054e+07
63360,66235988
63540,6.567144e+07
63720,65106892
63900,64542344
64080,63977796
64260,6.341325e+07
64440,6.28487e+07
64620,6.228415e+07
64800,61719604
64980,59959932
65160,58200264
65340,5.644059e+07
65520,54680924
65700,52921256
65880,51161584
66060,49401916
66240,4.764225e+07
66420,45882576
66600,44122908
66780,42363236
66960,4.060357e+07
67140,38843896
67320,37084228
67500,3.532456e+07
67680,3.356489e+07
67860,3.180522e+07
68040,3.004555e+07
68220,2.828588e+07
68400,2.652621e+07
68580,26385362
68760,26246156
68940,26106986
69120,25967824
69300,25828666
69480,2.568951e+07
69660,25550354
69840,25411198
70020,25272044
70200,2.513289e+07
70380,24993736
70560,24854582
70740,2.471543e+07
70920,24576278
71100,24437126
71280,24297974
71460,24158822
71640,2.401967e+07
71820,2.388052e+07
72000,2.374137e+07
72180,24693228
72360,25641806
72540,2.659031e+07
72720,27538798
72900,2.848728e+07
73080,2.943576e+07
73260,30384236
73440,31332712
73620,32281186
73800,33229662
73980,34178132
74160,35126604
74340,36075076
74520,37023548
74700,37972016
74880,3.892049e+07
75060,39868956
75240,40817424
75420,41765892
75600,4.271436e+07
75780,43316436
75960,4.392015e+07
76140,44523908
76320,45127668
76500,4.573143e+07
76680,4.63352e+07
76860,46938964
77040,47542732
77220,4.81465e+07
77400,48750264
77580,4.935403e+07
77760,4.99578e+07
77940,5.056157e+07
78120,51165336
78300,51769104
78480,5.237287e+07
78660,5.297664e+07
78840,5.358041e+07
79020,54184176
79200,54787944
79380,55094356
79560,55400764
79740,55707172
79920,5.601358e+07
80100,56319988
80280,5.66264e+07
80460,5.693281e+07
80640,57239216
80820,57545624
81000,57852036
81180,58158444
81360,58464856
81540,58771264
81720,5.907767e+07
81900,59384084
82080,59690492
82260,59996904
82440,6.030331e+07
82620,60609724
82800,60916132
82980,60969576
83160,6.102302e+07
83340,61076464
83520,61129908
83700,6.118335e+07
83880,61236796
84060,6.129024e+07
84240,61343684
84420,6.139713e+07
84600,61450572
84780,61504016
84960,6.155746e+07
85140,61610904
85320,61664348
85500,6.171779e+07
85680,61771236
85860,6.182468e+07
86040,61878124
86220,6.193157e+07
86400,61985012
86580,61985012
86760,61985016
86940,61985016
87120,61985016
87300,6.198502e+07
87480,6.198502e+07
87660,6.198502e+07
87840,61985024
88020,61985024
88200,61985024
88380,61985028
88560,61985028
88740,61985028
88920,61985028
89100,6.198503e+07
89280,6.198503e+07
89460,6.198503e+07
89640,61985036
89820,61985036
90000,61985036
